"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","0","","","","","","","","","","","","135.234021515944","33.789957189088","引出し線"
"","","0","","","","","","","","","","","","135.337049023672","33.7472321249942","引出し線"
"","","0","","","","","","","","","","","","135.336535131708","33.7462870598568","引出し線"
"","","0","","","","","","","","","","","","135.348015261501","33.7343209779647","引出し線"
"","","0","","","","","","","","","","","","135.347823607863","33.7328575996145","引出し線"
"","","0","","","","","","","","","","","","135.34854942796","33.7320240900447","引出し線"
"","","0","","","","","","","","","","","","135.349359044282","33.7325698861224","引出し線"
"","","0","","","","","","","","","","","","135.383244079888","33.7284006290519","引出し線"
"","","0","","","","","","","","","","","","135.382915234344","33.7293606477737","引出し線"
"","","0","","","","","","","","","","","","135.384612203146","33.7290927876545","引出し線"
"","","0","","","","","","","","","","","","135.384781443736","33.7210246604071","引出し線"
"","","0","","","","","","","","","","","","135.383126337278","33.7350181476313","引出し線"
"","","0","","","","","","","","","","","","135.354029607105","33.7491512091156","引出し線"
"","","0","","","","","","","","","","","","135.165621857062","33.8812850275688","引出し線"
"","","0","","","","","","","","","","","","135.164636678847","33.8805550785352","引出し線"
"","","0","","","","","","","","","","","","135.162713101989","33.8744424277189","引出し線"
"","","0","","","","","","","","","","","","135.161584085253","33.874290021983","引出し線"
"","","0","","","","","","","","","","","","135.160801001669","33.8744080107907","引出し線"
"","","0","","","","","","","","","","","","135.160081532935","33.8748853822081","引出し線"
"","","0","","","","","","","","","","","","135.164792667866","33.8764438665041","引出し線"
"","","0","","","","","","","","","","","","135.165403555802","33.8771413343015","引出し線"
"","","0","","","","","","","","","","","","135.161397789704","33.8765822554918","引出し線"
"","","0","","","","","","","","","","","","135.163895897541","33.8797570990382","引出し線"
"","","0","","","","","","","","","","","","135.163246903869","33.880105474798","引出し線"
"","","0","","","","","","","","","","","","135.237429088718","34.2725979119867","引出し線"
"","","0","","","","","","","","","","","","135.203701045054","34.2693132402332","引出し線"
"","","0","","","","","","","","","","","","135.148826828027","34.2619718638326","引出し線"
"","","0","","","","","","","","","","","","135.176878502652","34.2634914129621","引出し線"
"","","0","","","","","","","","","","","","135.176605448062","34.2632472651462","引出し線"
"","","0","","","","","","","","","","","","135.180370760183","34.2618141580498","引出し線"
"","","0","","","","","","","","","","","","135.185220452375","34.2675608027095","引出し線"
"","","0","","","","","","","","","","","","135.288547297237","34.2364198521853","引出し線"
"","","0","","","","","","","","","","","","135.288895642469","34.2355435488443","引出し線"
"","","0","","","","","","","","","","","","135.289460193081","34.235477907621","引出し線"
"","","0","","","","","","","","","","","","135.289460105563","34.2352283757976","引出し線"
"","","0","","","","","","","","","","","","135.289769287873","34.2358643376054","引出し線"
"","","0","","","","","","","","","","","","135.289452076717","34.2360598438494","引出し線"
"","","0","","","","","","","","","","","","135.289084761509","34.2364668101882","引出し線"
"","","0","","","","","","","","","","","","135.288914320271","34.236663203143","引出し線"
"","","0","","","","","","","","","","","","135.288353880486","34.2351205422378","引出し線"
"","","0","","","","","","","","","","","","135.288099894563","34.2350872986071","引出し線"
"","","0","","","","","","","","","","","","135.287968788533","34.2353653291993","引出し線"
"","","0","","","","","","","","","","","","135.287702318833","34.2352902567638","引出し線"
"","","0","","","","","","","","","","","","135.288477794017","34.236817813632","引出し線"
